market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
6.0,2015-02-08 05:48:28,2015-02-08 06:21:31,1779,dessert,5.0,1,1672,1,1003,984,,,,251,755.0
6.0,2015-02-09 01:56:30,2015-02-09 02:35:52,1779,dessert,5.0,4,2200,1,550,550,,,,251,402.0
6.0,2015-01-24 16:45:04,2015-01-24 17:31:27,1779,dessert,5.0,5,1990,5,225,895,,,,251,386.0
6.0,2015-01-25 02:38:46,2015-01-25 03:23:39,1779,dessert,5.0,2,1500,2,250,1250,,,,251,537.0
6.0,2015-02-10 19:02:50,2015-02-10 19:23:11,1779,dessert,5.0,1,1266,1,953,961,,,,251,229.0
6.0,2015-01-27 04:48:54,2015-01-27 05:26:04,1779,dessert,5.0,2,1475,2,225,1250,,,,251,382.0
6.0,2015-01-28 02:27:33,2015-01-28 03:13:59,1779,dessert,5.0,4,3880,3,550,1295,,,,251,265.0
6.0,2015-02-10 18:09:12,2015-02-10 18:32:29,1779,dessert,5.0,2,1365,2,275,795,,,,251,229.0
6.0,2015-02-06 03:46:00,2015-02-06 04:17:14,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,571.0
6.0,2015-01-24 02:32:50,2015-01-24 03:13:45,1779,dessert,5.0,3,2935,3,250,1295,,,,251,426.0
6.0,2015-02-07 19:09:12,2015-02-07 19:40:59,1779,dessert,5.0,4,2995,3,275,1295,,,,251,251.0
6.0,2015-02-11 02:40:16,2015-02-11 03:17:23,1779,dessert,5.0,2,2715,2,1095,1295,,,,251,496.0
6.0,2015-02-10 03:09:19,2015-02-10 03:56:22,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,591.0
6.0,2015-02-12 03:59:34,2015-02-12 04:25:51,1779,dessert,5.0,2,2500,1,1250,1250,,,,251,169.0
6.0,2015-02-15 19:26:02,2015-02-15 19:56:30,1779,dessert,5.0,4,2880,4,295,1095,,,,251,476.0
6.0,2015-01-25 03:30:46,2015-01-25 04:03:08,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,226.0
6.0,2015-02-06 17:44:29,2015-02-06 18:09:06,1779,dessert,5.0,2,820,2,295,525,,,,251,402.0
6.0,2015-01-31 06:51:32,2015-01-31 07:16:04,1779,dessert,5.0,1,795,1,795,795,,,,251,473.0
6.0,2015-02-09 18:03:13,2015-02-09 18:40:34,1779,dessert,5.0,3,2565,3,275,1195,,,,251,575.0
6.0,2015-02-08 17:04:14,2015-02-08 17:29:01,1779,dessert,5.0,2,2045,2,795,1250,,,,251,385.0
6.0,2015-02-03 17:46:36,2015-02-03 18:12:00,1779,dessert,5.0,2,2581,2,867,1343,,,,251,94.0
6.0,2015-02-08 01:04:10,2015-02-08 02:11:00,1779,dessert,5.0,2,2145,2,895,1250,,,,251,636.0
6.0,2015-02-07 17:34:56,2015-02-07 18:09:22,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,390.0
6.0,2015-01-23 19:34:45,2015-01-23 19:55:15,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,226.0
6.0,2015-02-04 02:45:48,2015-02-04 03:09:58,1779,dessert,5.0,3,1720,2,250,895,,,,251,164.0
6.0,2015-02-15 18:22:39,2015-02-15 18:49:07,1779,dessert,5.0,2,1990,2,795,1195,,,,251,364.0
6.0,2015-02-07 02:23:51,2015-02-07 03:28:33,1779,dessert,5.0,2,2290,2,1095,1195,,,,251,702.0
6.0,2015-02-15 18:31:27,2015-02-15 19:04:18,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,491.0
6.0,2015-02-01 19:14:03,2015-02-01 20:07:03,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,655.0
6.0,2015-01-31 05:04:36,2015-01-31 05:25:41,1779,dessert,5.0,1,550,1,550,550,,,,251,502.0
1.0,2015-02-06 20:12:51,2015-02-06 20:48:44,1779,thai,5.0,2,2075,2,825,1250,,,,251,459.0
6.0,2015-02-16 02:59:41,2015-02-16 03:22:38,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,226.0
6.0,2015-01-27 02:04:42,2015-01-27 02:41:19,1779,dessert,5.0,2,1240,2,150,895,,,,251,572.0
2.0,2015-02-18 04:12:31,2015-02-18 04:43:23,1779,indian,2.0,2,2090,2,795,1295,,,,251,93.0
6.0,2015-02-12 00:56:53,2015-02-12 01:34:53,1779,dessert,5.0,2,1690,2,325,1295,,,,251,409.0
6.0,2015-02-04 19:21:39,2015-02-04 19:53:36,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,614.0
6.0,2015-02-16 20:53:44,2015-02-16 21:44:20,1779,dessert,5.0,3,1815,3,225,1295,,,,251,678.0
6.0,2015-02-14 17:51:38,2015-02-14 18:23:49,1779,dessert,5.0,2,2045,2,795,1250,,,,251,445.0
6.0,2015-02-14 23:56:09,2015-02-15 00:26:48,1779,dessert,5.0,2,2400,2,1150,1250,,,,251,229.0
6.0,2015-02-12 03:53:50,2015-02-12 04:21:17,1779,dessert,5.0,2,2785,2,1095,1295,,,,251,94.0
6.0,2015-02-03 04:18:25,2015-02-03 04:53:25,1779,dessert,5.0,1,1295,1,1295,1295,,,,251,526.0
6.0,2015-02-08 02:48:46,2015-02-08 03:31:30,1779,dessert,5.0,2,1375,2,550,825,,,,251,719.0
6.0,2015-02-15 06:27:44,2015-02-15 07:01:27,1779,dessert,5.0,3,2670,3,525,1250,,,,251,990.0
6.0,2015-02-08 06:59:13,2015-02-08 07:27:12,1779,dessert,5.0,2,1045,2,250,795,,,,251,269.0
6.0,2015-01-24 19:28:01,2015-01-24 20:12:41,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,655.0
6.0,2015-02-17 16:43:01,2015-02-17 17:23:14,1779,dessert,5.0,3,2385,3,495,1095,,,,251,317.0
6.0,2015-02-09 16:43:14,2015-02-09 17:28:10,1779,dessert,5.0,3,1045,3,225,525,,,,251,402.0
6.0,2015-01-31 02:34:05,2015-01-31 03:19:44,1779,dessert,5.0,3,3340,3,795,1295,,,,251,622.0
6.0,2015-01-31 21:55:10,2015-01-31 22:24:30,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,566.0
6.0,2015-02-02 18:50:12,2015-02-02 19:39:49,1779,dessert,5.0,3,2615,3,325,1195,,,,251,564.0
6.0,2015-01-26 02:14:39,2015-01-26 02:41:21,1779,dessert,5.0,3,1895,3,295,1075,,,,251,465.0
6.0,2015-01-27 18:25:05,2015-01-27 18:57:11,1779,dessert,5.0,2,1803,2,323,1247,,,,251,736.0
6.0,2015-02-05 03:20:46,2015-02-05 05:13:36,1779,dessert,5.0,1,1295,1,1295,1295,,,,251,790.0
6.0,2015-02-14 16:19:19,2015-02-14 16:43:49,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,479.0
6.0,2015-02-10 01:53:20,2015-02-10 02:21:21,1779,dessert,5.0,1,1295,1,1295,1295,,,,251,294.0
6.0,2015-02-02 23:21:35,2015-02-03 00:27:11,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,583.0
6.0,2015-02-13 01:37:17,2015-02-13 02:26:11,1779,dessert,5.0,6,4430,3,275,1295,,,,251,884.0
6.0,2015-02-09 19:47:14,2015-02-09 20:23:24,1779,dessert,5.0,2,1245,2,325,850,,,,251,622.0
6.0,2015-01-25 00:18:49,2015-01-25 00:53:38,1779,dessert,5.0,5,1920,3,150,895,,,,251,232.0
6.0,2015-01-29 04:07:11,2015-01-29 04:31:38,1779,dessert,5.0,1,1545,1,1250,1250,,,,251,313.0
6.0,2015-02-13 18:25:27,2015-02-13 19:02:12,1779,dessert,5.0,1,895,1,795,795,,,,251,636.0
6.0,2015-02-08 17:51:18,2015-02-08 18:36:40,1779,dessert,5.0,5,3320,5,275,1095,,,,251,512.0
6.0,2015-02-08 02:16:19,2015-02-08 02:52:47,1779,dessert,5.0,5,6245,4,1225,1295,,,,251,25.0
6.0,2015-02-12 05:37:37,2015-02-12 06:06:11,1779,dessert,5.0,2,1590,2,495,1095,,,,251,427.0
6.0,2015-01-25 03:19:06,2015-01-25 04:11:33,1779,dessert,5.0,3,3480,3,795,1395,,,,251,404.0
6.0,2015-02-01 20:59:01,2015-02-01 21:56:21,1779,dessert,5.0,3,2205,3,250,825,,,,251,610.0
6.0,2015-02-15 18:12:06,2015-02-15 18:40:13,1779,dessert,5.0,8,4580,4,225,825,,,,251,629.0
6.0,2015-02-15 21:15:44,2015-02-15 22:25:23,1779,dessert,5.0,6,6150,5,575,1195,,,,251,505.0
6.0,2015-02-15 02:16:09,2015-02-15 03:44:14,1779,dessert,5.0,3,1345,3,225,795,,,,251,440.0
6.0,2015-02-15 19:01:07,2015-02-15 19:48:21,1779,dessert,5.0,3,3115,3,825,1195,,,,251,393.0
6.0,2015-02-09 23:44:46,2015-02-10 00:27:00,1779,dessert,5.0,1,1195,1,1195,1195,,,,251,615.0
6.0,2015-02-17 02:50:03,2015-02-17 03:27:35,1779,dessert,5.0,2,2615,2,895,1295,,,,251,428.0
6.0,2015-02-12 05:01:52,2015-02-12 05:29:43,1779,dessert,5.0,6,3580,5,150,1295,,,,251,239.0
6.0,2015-02-14 04:33:02,2015-02-14 05:03:48,1779,dessert,5.0,3,3265,3,795,1250,,,,251,588.0
6.0,2015-01-25 16:39:16,2015-01-25 17:24:40,1779,dessert,5.0,6,5835,6,550,1295,,,,251,482.0
6.0,2015-02-16 04:47:01,2015-02-16 05:24:19,1779,dessert,5.0,3,3890,3,895,1250,,,,251,862.0
6.0,2015-01-25 19:54:56,2015-01-25 20:12:03,1779,dessert,5.0,3,1465,3,295,795,,,,251,421.0
6.0,2015-02-16 05:59:23,2015-02-16 06:22:36,1779,dessert,5.0,1,795,1,795,795,,,,251,267.0
6.0,2015-02-16 02:40:20,2015-02-16 03:23:53,1779,dessert,5.0,3,2085,2,295,825,,,,251,252.0
6.0,2015-02-17 21:21:47,2015-02-17 21:42:38,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,191.0
6.0,2015-02-16 19:28:32,2015-02-16 20:08:27,1779,dessert,5.0,2,2475,2,1150,1225,,,,251,178.0
6.0,2015-02-15 16:29:28,2015-02-15 17:08:38,1779,dessert,5.0,6,5615,6,550,1250,,,,251,482.0
4.0,2015-02-02 20:24:00,2015-02-02 21:15:05,1779,vietnamese,1.0,3,3735,3,1095,1150,,,,251,459.0
6.0,2015-02-10 16:44:00,2015-02-10 17:21:38,1779,dessert,5.0,2,2245,2,1095,1150,,,,251,652.0
5.0,2015-02-17 04:20:42,2015-02-17 05:04:20,1779,american,2.0,3,3640,3,1095,1295,,,,251,418.0
6.0,2015-01-27 02:38:08,2015-01-27 03:22:32,1779,dessert,5.0,3,3190,3,550,1295,,,,251,547.0
6.0,2015-02-06 03:09:29,2015-02-06 03:35:36,1779,dessert,5.0,3,1650,2,250,1150,,,,251,164.0
6.0,2015-02-03 21:12:27,2015-02-03 22:01:12,1779,dessert,5.0,10,7020,3,225,1295,,,,251,485.0
6.0,2015-02-15 03:24:37,2015-02-15 04:24:59,1779,dessert,5.0,1,795,1,795,795,,,,251,727.0
4.0,2015-02-08 01:28:05,2015-02-08 02:05:41,1779,sushi,5.0,2,1470,2,325,1095,,,,251,622.0
6.0,2015-02-03 21:18:02,2015-02-03 21:44:10,1779,dessert,5.0,1,1420,1,1095,1095,,,,251,737.0
6.0,2015-01-31 05:43:11,2015-01-31 06:13:57,1779,dessert,5.0,2,1525,2,275,1250,,,,251,442.0
6.0,2015-02-15 02:09:39,2015-02-15 03:14:53,1779,dessert,5.0,2,1420,2,225,1095,,,,251,620.0
6.0,2015-02-06 04:09:29,2015-02-06 04:34:30,1779,dessert,5.0,2,2980,2,1095,1095,,,,251,173.0
6.0,2015-02-17 05:42:33,2015-02-17 06:08:55,1779,dessert,5.0,6,7495,4,1225,1295,,,,251,26.0
6.0,2015-02-01 19:53:26,2015-02-01 20:44:06,1779,dessert,5.0,10,5510,6,295,795,,,,251,580.0
6.0,2015-02-18 02:12:35,2015-02-18 02:42:06,1779,dessert,5.0,3,3610,3,895,1195,,,,251,107.0
6.0,2015-02-16 03:16:57,2015-02-16 04:31:28,1779,dessert,5.0,2,2090,2,795,1295,,,,251,349.0
6.0,2015-01-31 03:04:14,2015-01-31 04:26:40,1779,dessert,5.0,2,1870,2,550,895,,,,251,25.0
6.0,2015-02-09 02:33:48,2015-02-09 03:21:00,1779,dessert,5.0,4,4180,3,795,1295,,,,251,586.0
6.0,2015-01-29 04:23:33,2015-01-29 04:46:42,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,387.0
6.0,2015-01-27 05:31:13,2015-01-27 06:09:42,1779,dessert,5.0,3,3365,3,495,1295,,,,251,616.0
4.0,2015-02-10 02:39:10,2015-02-10 03:26:53,1250,,3.0,5,2290,4,150,995,87.0,83.0,145.0,251,654.0
,2015-02-13 21:22:43,2015-02-13 21:58:21,1250,mexican,1.0,1,1095,1,1095,1095,64.0,47.0,52.0,251,599.0
6.0,2015-01-22 00:57:48,2015-01-22 03:03:09,3768,tapas,1.0,6,3450,4,150,1200,,,,446,379.0
2.0,2015-01-31 21:45:01,2015-01-31 22:20:09,3546,vietnamese,5.0,2,2800,2,1300,1500,,,,251,283.0
,2015-02-04 02:34:47,2015-02-04 03:42:29,3546,,,1,1400,1,1400,1400,88.0,56.0,77.0,251,664.0
6.0,2015-01-29 23:11:29,2015-01-30 00:06:28,1583,pizza,3.0,1,1179,1,899,899,,,,251,732.0
6.0,2015-01-31 00:52:26,2015-01-31 01:43:21,1583,pizza,3.0,2,2648,2,1099,1099,,,,251,465.0
6.0,2015-02-15 23:34:27,2015-02-16 00:18:08,1583,pizza,3.0,1,799,1,799,799,,,,251,494.0
6.0,2015-01-22 03:18:37,2015-01-22 04:29:33,1583,pizza,3.0,1,1899,1,1399,1399,,,,251,437.0
6.0,2015-02-08 02:09:30,2015-02-08 03:39:59,1583,pizza,1.0,2,3798,2,1399,1399,,,,446,700.0
6.0,2015-02-16 00:18:44,2015-02-16 00:50:52,1583,pizza,3.0,2,2198,2,599,1399,,,,251,382.0
6.0,2015-02-02 03:03:08,2015-02-02 04:09:47,1583,pizza,3.0,2,1048,2,149,899,,,,251,463.0
6.0,2015-02-13 05:37:41,2015-02-13 06:05:19,1583,pizza,3.0,1,556,1,651,726,,,,251,655.0
6.0,2015-02-13 05:36:25,2015-02-13 05:59:54,1583,pizza,3.0,1,899,1,899,899,,,,251,553.0
6.0,2015-02-03 03:09:18,2015-02-03 04:02:44,1583,pizza,3.0,1,1099,1,1099,1099,,,,251,339.0
6.0,2015-02-15 04:50:10,2015-02-15 05:28:45,1583,pizza,3.0,1,1300,1,1000,1000,,,,251,498.0
6.0,2015-02-08 04:04:22,2015-02-08 04:50:38,1583,pizza,1.0,3,2049,3,50,1000,,,,446,365.0
6.0,2015-02-09 04:54:00,2015-02-09 05:29:20,1583,pizza,3.0,2,1715,2,93,1272,,,,251,643.0
6.0,2015-02-14 03:00:15,2015-02-14 04:41:57,1583,pizza,3.0,3,5797,3,1399,1399,,,,251,1088.0
6.0,2015-02-09 05:53:34,2015-02-09 06:21:31,1583,pizza,3.0,1,1582,1,1116,1227,,,,251,623.0
6.0,2015-02-04 03:48:57,2015-02-04 04:51:20,1583,pizza,3.0,1,1400,1,1000,1000,,,,251,939.0
6.0,2015-02-13 06:59:29,2015-02-13 07:25:10,1583,pizza,3.0,1,1399,1,1399,1399,,,,251,719.0
6.0,2015-02-08 04:32:03,2015-02-08 05:19:50,1583,pizza,1.0,1,1599,1,1399,1399,,,,446,791.0
6.0,2015-01-23 03:28:53,2015-01-23 04:23:33,1583,pizza,3.0,2,1898,2,799,1049,,,,251,480.0
4.0,2015-02-04 02:01:18,2015-02-04 02:38:09,4865,,1.0,2,3600,2,1700,1900,78.0,78.0,95.0,446,485.0
6.0,2015-02-02 03:01:40,2015-02-02 04:08:05,3134,japanese,1.0,4,2548,2,584,836,,,,446,439.0
6.0,2015-02-05 02:28:26,2015-02-05 03:31:59,3134,japanese,1.0,4,2200,2,400,700,,,,446,439.0
6.0,2015-01-29 02:46:48,2015-01-29 03:28:41,3134,japanese,1.0,2,1500,2,700,800,,,,446,439.0
,2015-02-06 03:18:12,2015-02-06 03:44:40,1532,vegetarian,3.0,2,3490,1,750,750,61.0,60.0,66.0,251,473.0
6.0,2015-02-17 19:28:17,2015-02-17 20:09:48,1294,alcohol,2.0,2,1049,2,449,1049,,,,251,893.0
6.0,2015-02-05 20:18:26,2015-02-05 21:21:00,1294,alcohol,2.0,1,799,1,799,799,,,,251,723.0
6.0,2015-02-10 19:25:12,2015-02-10 19:54:14,1294,alcohol,2.0,1,749,1,749,749,,,,251,134.0
6.0,2015-02-12 20:40:50,2015-02-12 21:20:36,1294,alcohol,2.0,2,928,2,179,749,,,,251,895.0
6.0,2015-01-23 19:35:46,2015-01-23 20:25:57,1294,alcohol,2.0,4,2096,3,449,749,,,,251,889.0
6.0,2015-02-03 20:50:05,2015-02-03 21:40:25,1294,alcohol,2.0,3,1777,3,279,899,,,,251,708.0
6.0,2015-02-06 22:21:35,2015-02-06 22:48:32,1294,alcohol,2.0,1,1070,1,971,1042,,,,251,314.0
6.0,2015-01-29 20:10:08,2015-01-29 21:26:14,1294,alcohol,2.0,2,1498,1,749,749,,,,251,
6.0,2015-02-04 20:06:55,2015-02-04 21:17:30,1294,alcohol,2.0,7,5343,6,699,949,,,,251,883.0
6.0,2015-02-05 03:38:57,2015-02-05 05:23:27,1621,vietnamese,1.0,2,2200,1,1100,1100,,,,446,1053.0
6.0,2015-02-12 03:00:18,2015-02-12 03:43:23,1621,vietnamese,1.0,1,1100,1,1100,1100,,,,446,751.0
6.0,2015-01-29 02:34:28,2015-01-29 03:30:54,1621,vietnamese,1.0,3,3090,3,775,1025,,,,446,372.0
6.0,2015-01-22 03:16:47,2015-01-22 04:08:58,1621,vietnamese,1.0,5,3675,5,300,1175,,,,446,628.0
6.0,2015-02-07 23:14:01,2015-02-07 23:43:34,1621,vietnamese,1.0,2,2200,1,1100,1100,,,,446,553.0
6.0,2015-02-01 20:29:01,2015-02-01 21:04:22,1621,vietnamese,1.0,4,4535,4,795,1250,,,,446,370.0
6.0,2015-02-04 23:54:01,2015-02-05 00:50:19,1621,vietnamese,1.0,1,1200,1,1200,1200,,,,446,585.0
6.0,2015-01-30 02:46:01,2015-01-30 03:21:33,1621,vietnamese,1.0,2,2200,1,1100,1100,,,,446,355.0
6.0,2015-02-02 19:53:16,2015-02-02 20:24:01,1621,vietnamese,1.0,1,1100,1,1100,1100,,,,446,201.0
6.0,2015-01-25 02:41:08,2015-01-25 03:20:06,1621,vietnamese,1.0,3,2420,3,695,950,,,,446,743.0
6.0,2015-01-30 22:56:36,2015-01-30 23:26:46,1621,vietnamese,1.0,1,1025,1,1025,1025,,,,446,201.0
3.0,2015-01-29 20:01:23,2015-01-29 20:51:12,5216,vietnamese,3.0,2,1195,2,395,800,5.0,2.0,2.0,251,
5.0,2015-02-08 20:44:50,2015-02-08 21:23:47,5211,greek,,1,999,1,999,999,17.0,14.0,15.0,251,833.0
6.0,2015-02-13 03:33:41,2015-02-13 04:00:52,867,fast,4.0,1,1199,1,1199,1199,,,,251,366.0
6.0,2015-01-31 01:42:45,2015-01-31 02:18:55,867,fast,4.0,1,1199,1,1199,1199,,,,251,356.0
6.0,2015-01-28 03:03:30,2015-01-28 04:00:37,867,fast,4.0,1,949,1,499,499,,,,251,164.0
6.0,2015-02-11 02:45:51,2015-02-11 03:34:50,867,fast,4.0,1,2975,1,2975,2975,,,,251,500.0
6.0,2015-02-11 04:17:00,2015-02-11 04:49:31,867,fast,4.0,3,1719,3,500,719,,,,251,456.0
6.0,2015-02-16 20:55:20,2015-02-16 21:35:13,867,fast,4.0,7,2042,5,0,659,,,,251,417.0
6.0,2015-02-03 22:47:29,2015-02-03 23:24:50,867,fast,4.0,2,5384,2,265,4965,,,,251,164.0
6.0,2015-02-08 02:46:51,2015-02-08 03:28:47,867,fast,4.0,1,1199,1,1199,1199,,,,251,356.0
6.0,2015-02-02 01:05:40,2015-02-02 01:48:42,867,fast,4.0,11,1798,5,0,445,,,,251,482.0
6.0,2015-02-16 00:17:04,2015-02-16 00:48:05,867,fast,4.0,1,4965,1,4965,4965,,,,251,488.0
6.0,2015-01-27 05:20:35,2015-01-27 05:44:03,867,fast,4.0,6,1000,4,0,500,,,,251,288.0
6.0,2015-02-04 22:25:49,2015-02-04 22:45:09,867,fast,4.0,5,1578,4,0,659,,,,251,179.0
2.0,2015-01-27 04:50:50,2015-01-27 05:59:06,867,mexican,2.0,3,2457,3,265,1199,,,,251,225.0
6.0,2015-02-10 02:06:59,2015-02-10 02:43:30,867,fast,4.0,2,3140,1,1315,1327,,,,251,295.0
4.0,2015-01-29 02:42:02,2015-01-29 03:37:51,1229,korean,2.0,2,4198,2,1949,2249,108.0,109.0,201.0,251,
,2015-02-09 00:12:54,2015-02-09 00:39:20,1229,breakfast,,3,4447,3,1299,1599,42.0,35.0,48.0,251,268.0
4.0,2015-02-18 01:35:00,2015-02-18 02:26:56,4025,thai,5.0,4,4190,4,750,1095,,,,251,456.0
4.0,2015-01-29 19:34:08,2015-01-29 20:35:53,4025,thai,5.0,12,11100,8,825,950,67.0,63.0,158.0,251,
4.0,2015-02-12 03:19:13,2015-02-12 04:11:05,4025,thai,,3,2165,3,175,995,102.0,105.0,164.0,251,548.0
3.0,2015-02-11 19:40:30,2015-02-11 20:21:32,4304,burger,1.0,3,3200,3,650,1250,,,,446,
3.0,2015-01-29 00:25:47,2015-01-29 01:28:54,5781,japanese,1.0,6,5025,6,150,1495,7.0,6.0,6.0,446,
3.0,2015-02-01 02:52:30,2015-02-01 03:34:58,1145,,2.0,3,2250,2,600,1050,63.0,64.0,75.0,251,263.0
2.0,2015-01-28 03:47:28,2015-01-28 04:16:30,1145,,,4,4250,3,1050,1100,39.0,34.0,36.0,251,415.0
6.0,2015-02-03 01:09:38,2015-02-03 01:45:34,1675,fast,4.0,9,1287,6,0,319,,,,251,235.0
6.0,2015-02-14 21:55:08,2015-02-14 22:15:25,1675,fast,4.0,16,1330,4,0,309,,,,251,457.0
6.0,2015-02-15 05:06:54,2015-02-15 05:35:11,1675,fast,4.0,13,798,3,0,299,,,,251,644.0
6.0,2015-02-14 23:46:07,2015-02-15 00:05:52,1675,fast,4.0,6,1486,3,219,379,,,,251,294.0
6.0,2015-02-04 00:39:38,2015-02-04 01:06:32,1675,fast,4.0,2,475,2,235,240,,,,251,643.0
6.0,2015-02-17 03:03:36,2015-02-17 03:47:13,1675,fast,4.0,5,1257,3,100,379,,,,251,644.0
6.0,2015-02-10 03:22:11,2015-02-10 04:24:48,1675,fast,4.0,12,3080,8,135,579,,,,251,476.0
6.0,2015-02-04 05:27:19,2015-02-04 05:55:35,1675,fast,4.0,4,889,4,105,309,,,,251,257.0
6.0,2015-01-22 03:32:24,2015-01-22 04:30:28,1675,fast,4.0,7,1363,2,145,319,,,,251,427.0
6.0,2015-02-05 03:46:26,2015-02-05 05:25:10,1675,fast,4.0,43,2913,9,0,379,,,,251,289.0
6.0,2015-01-31 01:37:29,2015-01-31 02:21:24,1675,fast,4.0,5,1517,4,225,379,,,,251,300.0
6.0,2015-02-01 19:39:24,2015-02-01 20:42:03,1675,fast,4.0,6,1621,5,135,350,,,,251,505.0
6.0,2015-02-08 21:25:45,2015-02-08 22:12:09,1675,fast,4.0,8,2332,5,199,379,,,,251,625.0
6.0,2015-02-07 21:52:10,2015-02-07 22:31:24,1675,fast,4.0,14,2157,5,100,369,,,,251,326.0
6.0,2015-01-31 21:55:33,2015-01-31 22:33:03,1675,fast,4.0,3,610,3,135,240,,,,251,257.0
2.0,2015-01-22 04:12:12,2015-01-22 04:45:43,1675,breakfast,3.0,5,1301,3,219,319,,,,251,300.0
6.0,2015-01-31 04:26:05,2015-01-31 05:16:20,1675,fast,4.0,6,1042,4,100,299,,,,251,499.0
6.0,2015-02-05 01:06:24,2015-02-05 01:29:38,1675,fast,4.0,4,1126,3,219,369,,,,251,300.0
6.0,2015-02-02 21:37:12,2015-02-02 22:33:00,1675,fast,4.0,9,1211,4,0,379,,,,251,215.0
1.0,2015-01-27 03:47:39,2015-01-27 04:13:55,1675,pasta,1.0,9,687,4,0,299,,,,251,319.0
6.0,2015-01-23 02:50:54,2015-01-23 03:40:54,1675,fast,4.0,11,952,4,0,279,,,,251,431.0
6.0,2015-02-11 02:25:02,2015-02-11 03:01:32,1675,fast,4.0,12,1363,3,0,319,,,,251,427.0
6.0,2015-02-10 04:22:50,2015-02-10 05:05:22,1675,fast,4.0,11,947,4,0,369,,,,251,458.0
6.0,2015-01-23 22:10:30,2015-01-23 23:08:25,1675,fast,4.0,13,1988,4,100,369,,,,251,328.0
6.0,2015-01-22 21:43:18,2015-01-22 22:13:53,1675,fast,4.0,14,1276,5,0,379,,,,251,319.0
6.0,2015-02-12 03:11:42,2015-02-12 03:45:47,1675,fast,4.0,20,1578,5,0,240,,,,251,672.0
6.0,2015-01-21 20:59:26,2015-01-21 21:28:12,1675,fast,4.0,11,773,3,0,269,,,,251,454.0
6.0,2015-02-09 21:19:31,2015-02-09 22:04:48,1675,fast,4.0,9,679,3,0,379,,,,251,644.0
6.0,2015-02-03 02:23:39,2015-02-03 02:45:55,1675,fast,4.0,6,1168,3,145,319,,,,251,427.0
6.0,2015-01-21 19:34:09,2015-01-21 20:17:08,1675,fast,4.0,13,1988,4,100,369,,,,251,328.0
6.0,2015-02-03 02:56:57,2015-02-03 03:33:54,1675,fast,4.0,7,1683,3,199,309,,,,251,293.0
6.0,2015-01-23 01:48:21,2015-01-23 02:21:29,1675,fast,4.0,13,1988,4,100,369,,,,251,328.0
6.0,2015-01-23 20:18:54,2015-01-23 20:50:57,1675,fast,4.0,19,1591,4,0,269,,,,251,351.0
6.0,2015-01-26 22:53:42,2015-01-26 23:25:35,1675,fast,4.0,10,1596,4,105,309,,,,251,248.0
6.0,2015-02-01 03:59:20,2015-02-01 05:05:37,1675,fast,4.0,4,1426,2,319,369,,,,251,300.0
6.0,2015-01-24 04:24:34,2015-01-24 05:05:49,1675,fast,4.0,7,2375,4,269,399,,,,251,190.0
6.0,2015-02-13 03:09:02,2015-02-13 03:51:03,1675,fast,4.0,18,1725,7,0,379,,,,251,644.0
6.0,2015-02-04 20:42:45,2015-02-04 21:28:37,1675,fast,4.0,6,1147,5,0,299,,,,251,417.0
6.0,2015-01-23 02:49:30,2015-01-23 03:31:19,1675,fast,4.0,15,1271,4,0,379,,,,251,379.0
6.0,2015-02-07 04:44:45,2015-02-07 05:10:23,1675,fast,4.0,5,1567,3,225,379,,,,251,300.0
6.0,2015-01-25 22:57:54,2015-01-25 23:28:02,1675,fast,4.0,8,663,4,0,319,,,,251,475.0
6.0,2015-02-02 19:45:44,2015-02-02 20:14:14,1675,fast,4.0,2,549,2,240,309,,,,251,257.0
6.0,2015-02-16 04:36:38,2015-02-16 05:03:34,1675,fast,4.0,5,2077,3,299,579,,,,251,190.0
6.0,2015-02-10 23:55:12,2015-02-11 00:13:44,1675,fast,4.0,3,1057,2,319,369,,,,251,300.0
6.0,2015-02-14 20:14:32,2015-02-14 20:46:40,1675,fast,4.0,4,1368,4,266,481,,,,251,343.0
5.0,2015-01-28 18:58:51,2015-01-28 19:30:17,4198,,,3,879,2,125,299,11.0,8.0,8.0,251,245.0
4.0,2015-02-08 00:53:51,2015-02-08 01:20:07,1370,pizza,,2,3848,2,1399,1399,60.0,45.0,51.0,251,304.0
4.0,2015-01-29 21:34:21,2015-01-29 22:16:08,1370,pizza,5.0,1,2399,1,1399,1399,60.0,44.0,49.0,251,
